outcome,term,estimate,std.error,statistic,p.value,lwr,upr,model
w4.drunk.bin.30,raceHispanic,0.30254187764870943,0.1667642203253236,1.8141893810225649,0.06964857445523347,-0.024309988098827173,0.629393743396246,Model  1
w4.drunk.bin.30,raceMultiple Races or Other,0.1769484954833901,0.21572399619181964,0.8202541145494506,0.41207125849342446,-0.24586276765363207,0.5997597586204122,Model  1
w4.drunk.bin.30,pseudo.gpa,0.17089683855112894,0.06502617862564751,2.628123659779757,0.008585729838696017,0.04344787039259157,0.2983458067096663,Model  1
w4.drunk.bin.30,sespc_al,0.12604780890355613,0.04073737722695797,3.094156214360898,0.001973735324681418,0.04620401671409634,0.2058916010930159,Model  1
w4.drunk.bin.30,nhood1_d,-0.023693769182718268,0.005049858950519927,-4.691966531120396,2.705914017325993e-6,-0.033591310852744555,-0.013796227512691979,Model  1
w4.drunk.bin.30,w1.GE_male_std,0.10043269135695469,0.049618756586932065,2.0240872255836684,0.04296117775987014,0.0031817154889082905,0.19768366722500108,Model  1
w4.drunk.bin.30,w1.drunk,0.5636777105327065,0.1063121552448094,5.302100302968203,1.1447791003391895e-7,0.3553097151340492,0.7720457059313639,Model  1
w4.drunk.bin.30,(Intercept),0.7903435157677614,0.22307751019655236,3.5429098839743824,3.957379080513026e-4,0.3531196300216522,1.2275674015138707,Model  2
w4.drunk.bin.30,raceNon Hispanic Black/Af-Am,-0.055157535792066593,0.1412233717403828,-0.3905694582442426,0.6961155047511973,-0.33195025817852847,0.22163518659439527,Model  2
w4.drunk.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.06359974686821104,0.23303078456040058,-0.2729242275358098,0.7849114623909014,-0.5203316918957086,0.39313219815928646,Model  2
w4.drunk.bin.30,raceHispanic,0.31297535381968467,0.15821773943889272,1.9781306124687923,0.047913973919839925,0.0028742828041125046,0.6230764248352568,Model  2
w4.drunk.bin.30,raceMultiple Races or Other,0.17840249989189652,0.21517628686304768,0.8290992585323474,0.4070482432887943,-0.24333527268673602,0.600140272470529,Model  2
w4.drunk.bin.30,pseudo.gpa,0.18042471408734048,0.06493931386398157,2.7783587991897867,0.005463425282274515,0.053145997733194034,0.30770343044148696,Model  2
w4.drunk.bin.30,sespc_al,0.12247995117411326,0.03907112677267114,3.1347944451856353,0.0017197456957074406,0.04590194986427916,0.19905795248394736,Model  2
w4.drunk.bin.30,nhood1_d,-0.023475711169273578,0.004950117920335271,-4.742454936847963,2.111438057998371e-6,-0.03317776401235702,-0.013773658326190137,Model  2
w4.drunk.bin.30,w4.GE_male_std,0.29631211731217333,0.047793572039753957,6.19983199970292,5.652346338669038e-10,0.20263843742173507,0.3899857972026116,Model  2
w4.drunk.bin.30,w1.drunk,0.5255235618560193,0.10597712009610992,4.958839807870092,7.0915411009344e-7,0.3178122232823679,0.7332349004296708,Model  2
w4.drunk.bin.30,(Intercept),0.8195292081722012,0.21958940136694646,3.732098193585951,1.8989144650568489e-4,0.3891418901062757,1.2499165262381267,Model  3
w4.drunk.bin.30,raceNon Hispanic Black/Af-Am,-0.03677639007850318,0.14319335100668504,-0.2568302914901842,0.7973097849864634,-0.3174302008772081,0.2438774207202017,Model  3
w4.drunk.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.1168513797401293,0.2213246412607104,-0.5279637146343938,0.5975245207476771,-0.5506397055023692,0.31693694602211053,Model  3
w4.drunk.bin.30,raceHispanic,0.28724286071139377,0.16022089305068418,1.7927927827772594,0.07300606395746637,-0.026784319238790988,0.6012700406615785,Model  3
w4.drunk.bin.30,raceMultiple Races or Other,0.1967558364439495,0.21908811586840302,0.8980671346050209,0.36914975919203846,-0.2326489800988586,0.6261606529867576,Model  3
w4.drunk.bin.30,pseudo.gpa,0.15918836868053646,0.06367268340123987,2.5001046002317007,0.012415664202383247,0.03439220241508503,0.28398453494598785,Model  3
w4.drunk.bin.30,sespc_al,0.12108881441321699,0.040049220623538564,3.0234998965759683,0.0024986911424978923,0.042593784382182656,0.1995838444442513,Model  3
w4.drunk.bin.30,nhood1_d,-0.02315842800530229,0.004983338938925944,-4.647170960900687,3.3651826173388665e-6,-0.03292559284835319,-0.013391263162251395,Model  3
w4.drunk.bin.30,delta_w1_w4_GE,0.1133831107486811,0.03431204248863844,3.30446987486172,9.51562018525742e-4,0.04613274323494168,0.18063347826242052,Model  3
w4.drunk.bin.30,w1.drunk,0.597203034131654,0.10383798201415746,5.751296611775739,8.856157950987022e-9,0.3936843291565875,0.8007217391067205,Model  3
w4.fav.bin.30,(Intercept),-2.170626415750107,0.3844933391179124,-5.645420076014482,1.647784078472231e-8,-2.924219512716761,-1.4170333187834534,Model  1
w4.fav.bin.30,raceNon Hispanic Black/Af-Am,-1.5706563237370688,0.33810099100732444,-4.645524164414659,3.392140630091106e-6,-2.233322089248725,-0.9079905582254123,Model  1
w4.fav.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.2490553947219053,0.4196430113382475,-0.593493488495529,0.5528509394412557,-1.0715405833088036,0.5734297938649932,Model  1
w4.fav.bin.30,raceHispanic,-0.18446955719306227,0.25125215826508474,-0.7342008859419898,0.4628263136205507,-0.6769147384305859,0.3079756240444613,Model  1
w4.fav.bin.30,raceMultiple Races or Other,0.015468165775513099,0.3543159558504146,0.04365641885471131,0.9651782787876007,-0.6789783468391831,0.7099146783902094,Model  1
w4.fav.bin.30,pseudo.gpa,-0.20279928175840647,0.09532881669148155,-2.1273659822584197,0.03338968631892906,-0.389640329162531,-0.015958234354281925,Model  1
w4.fav.bin.30,sespc_al,0.010281626869430393,0.06844700465897263,0.15021295556550826,0.8805966048062166,-0.12387203711180121,0.144435290850662,Model  1
w4.fav.bin.30,nhood1_d,0.012412315852440134,0.008164112203973742,1.52035096313334,0.12842279185385394,-0.0035890500330923187,0.02841368173797259,Model  1
w4.fav.bin.30,w1.GE_male_std,-0.050901352329174004,0.0706101867218298,-0.7208783136305937,0.470984386666202,-0.18929477524560873,0.08749207058726072,Model  1
w4.fav.bin.30,w1.recreational,0.843156909831594,0.18304605212345018,4.606255639225427,4.099843280325284e-6,0.4843932401573902,1.2019205795057977,Model  1
w4.fav.bin.30,(Intercept),-2.291599346236667,0.395684852895605,-5.791476043287581,6.977051226030366e-9,-3.067127407140082,-1.516071285333252,Model  2
w4.fav.bin.30,raceNon Hispanic Black/Af-Am,-1.545863742329478,0.3429890135460831,-4.507035739562486,6.573956397348137e-6,-2.2181098559727213,-0.8736176286862347,Model  2
w4.fav.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.14742096265313143,0.4140081046463399,-0.3560823109466988,0.7217789240039855,-0.9588619370676473,0.6640200117613845,Model  2
w4.fav.bin.30,raceHispanic,-0.15166546097808542,0.2510990348660628,-0.6040065468948711,0.5458392895011608,-0.6438105258683356,0.3404796039121648,Model  2
w4.fav.bin.30,raceMultiple Races or Other,0.03212895092979102,0.3745371383751366,0.08578308434025211,0.9316388536457718,-0.7019503511581711,0.7662082530177532,Model  2
w4.fav.bin.30,pseudo.gpa,-0.18485318181328966,0.09607304448794322,-1.9240899754820198,0.05434330639983424,-0.3731528888947727,0.0034465252681933622,Model  2
w4.fav.bin.30,sespc_al,0.006866235959602469,0.07011895601096808,0.09792267812042788,0.9219936919911421,-0.13056439245544327,0.14429686437464823,Model  2
w4.fav.bin.30,nhood1_d,0.012593223340805305,0.008301821370026833,1.5169229473272323,0.12928613918246626,-0.003678047550532252,0.02886449423214286,Model  2
w4.fav.bin.30,w4.GE_male_std,0.33727603738019535,0.09880713475340466,3.413478573404069,6.413920182299141e-4,0.14361761184792635,0.5309344629124644,Model  2
w4.fav.bin.30,w1.recreational,0.8277889590590123,0.18353961221221116,4.510137888391694,6.478550111324293e-6,0.4680579293866306,1.187519988731394,Model  2
w4.fav.bin.30,(Intercept),-2.2114078727954487,0.3859257986583722,-5.730137452544402,1.003492862546783e-8,-2.967808538870714,-1.4550072067201831,Model  3
w4.fav.bin.30,raceNon Hispanic Black/Af-Am,-1.508982039755125,0.33888221146168507,-4.4528216256808,8.474915688284153e-6,-2.1731789692213144,-0.8447851102889358,Model  3
w4.fav.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.21685373960631601,0.4134368502195253,-0.5245147825869216,0.599920540795096,-1.027175075918266,0.5934675967056341,Model  3
w4.fav.bin.30,raceHispanic,-0.19013216387788953,0.2568058224198057,-0.7403732597895565,0.45907353957065117,-0.6934623268408974,0.31319799908511825,Model  3
w4.fav.bin.30,raceMultiple Races or Other,0.03401404303164319,0.37503024182080724,0.09069680052067747,0.9277335129694836,-0.701031724050486,0.7690598101137724,Model  3
w4.fav.bin.30,pseudo.gpa,-0.20730975470277954,0.09407819607669475,-2.203589815155212,0.027553204202979107,-0.3916996307435986,-0.022919878661960463,Model  3
w4.fav.bin.30,sespc_al,0.007002273665588198,0.06912542854285413,0.10129808687185436,0.919313834838858,-0.12848107669430292,0.14248562402547932,Model  3
w4.fav.bin.30,nhood1_d,0.012596417564721405,0.008199246865446371,1.536289585060036,0.1244673727178665,-0.0034738109919064102,0.02866664612134922,Model  3
w4.fav.bin.30,delta_w1_w4_GE,0.1955613134872991,0.05880199240176598,3.3257599870276824,8.817782226290829e-4,0.0803115261606399,0.3108111008139583,Model  3
w4.fav.bin.30,w1.recreational,0.8396491158920124,0.18289616258368357,4.590851464736629,4.4144141979616325e-6,0.4811792243174105,1.1981190074666144,Model  3
w4.marijuana.bin.30,(Intercept),-0.8334906854620487,0.25688514774044846,-3.2446044187194145,0.0011761388699708755,-1.3369763231965783,-0.33000504772751904,Model  1
w4.marijuana.bin.30,raceNon Hispanic Black/Af-Am,0.11990692223470568,0.1540844117690723,0.778189830223782,0.4364571112787368,-0.18209297541171565,0.421906819881127,Model  1
w4.marijuana.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.2070475278151362,0.3094273930856983,-0.6691312160516855,0.5034117787588621,-0.8135140740932227,0.3994190184629504,Model  1
w4.marijuana.bin.30,raceHispanic,0.025566371108657712,0.2142434531182715,0.11933326660182231,0.9050113288598901,-0.3943430809266499,0.44547582314396533,Model  1
w4.marijuana.bin.30,raceMultiple Races or Other,0.24064958633565592,0.24414381711984573,0.9856878178386367,0.3242863292743824,-0.23786350226737507,0.7191626749386869,Model  1
w4.marijuana.bin.30,pseudo.gpa,-0.14716024633665134,0.0711556850160093,-2.0681446085937027,0.03862642706757558,-0.28662282626330593,-0.007697666409996751,Model  1
w4.marijuana.bin.30,sespc_al,0.026703258891081733,0.041984244852596025,0.6360304677346265,0.5247565637869531,-0.05558434893811762,0.10899086672028108,Model  1
w4.marijuana.bin.30,nhood1_d,-0.01509048456213589,0.005355314095800696,-2.817852378438252,0.00483460320401425,-0.025586707315804938,-0.004594261808466843,Model  1
w4.marijuana.bin.30,w1.GE_male_std,0.046175744987964805,0.05222633706600207,0.8841467271505044,0.37661701170861966,-0.0561859947058485,0.1485374846817781,Model  1
w4.marijuana.bin.30,w1.marijuana,0.8571846920132988,0.11725718460182824,7.310295696797191,2.6655514530293997e-13,0.6273648332651509,1.0870045507614468,Model  1
w4.marijuana.bin.30,(Intercept),-0.8728250639430445,0.25607999093237993,-3.408407899286131,6.534313893914439e-4,-1.3747326233318526,-0.37091750455423633,Model  2
w4.marijuana.bin.30,raceNon Hispanic Black/Af-Am,0.1734805260324681,0.15712352268959975,1.1041028298174163,0.2695485338812039,-0.13447591956320937,0.4814369716281456,Model  2
w4.marijuana.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.14610468032374965,0.3009869340593446,-0.4854186803170089,0.6273793840876882,-0.7360282308971972,0.4438188702496978,Model  2
w4.marijuana.bin.30,raceHispanic,0.04996545592661459,0.21444378617857016,0.2330002506344842,0.8157612111461563,-0.37033664169179104,0.47026755354502026,Model  2
w4.marijuana.bin.30,raceMultiple Races or Other,0.2783478177170775,0.2588356033757203,1.0753845842182448,0.2822025807361863,-0.22896064281602824,0.7856562782501832,Model  2
w4.marijuana.bin.30,pseudo.gpa,-0.14398437238766645,0.06964619965886323,-2.067368687637257,0.038699426422638725,-0.28048841537912417,-0.00748032939620874,Model  2
w4.marijuana.bin.30,sespc_al,0.02378123167826045,0.04225453720560391,0.562808949073202,0.5735649858349599,-0.059036139428130935,0.10659860278465183,Model  2
w4.marijuana.bin.30,nhood1_d,-0.01553873238856836,0.005381996225049071,-2.8871689497379167,0.0038872543573860788,-0.026087251154595065,-0.004990213622541654,Model  2
w4.marijuana.bin.30,w4.GE_male_std,0.2629943525386151,0.0688913670803915,3.8175226256102412,1.3479842866619308e-4,0.1279697542153195,0.39801895086191064,Model  2
w4.marijuana.bin.30,w1.marijuana,0.8359087951412107,0.11774509851705785,7.0993086393325475,1.2538252078091534e-12,0.6051326426916569,1.0666849475907645,Model  2
w4.marijuana.bin.30,(Intercept),-0.8345684642751067,0.2533354657910049,-3.2943214708184745,9.8659594438119e-4,-1.3310968532321552,-0.33804007531805824,Model  3
w4.marijuana.bin.30,raceNon Hispanic Black/Af-Am,0.1788060621502049,0.15485590265636923,1.1546609401579087,0.24822930067681898,-0.12470592984971923,0.482318054150129,Model  3
w4.marijuana.bin.30,raceNon Hispanic Asian/Pacific Islander,-0.2006589889223684,0.2962425824799641,-0.6773468798528978,0.4981858932774171,-0.7812837812702342,0.3799658034254975,Model  3
w4.marijuana.bin.30,raceHispanic,0.01998871566851744,0.21570595996466246,0.09266649689137957,0.9261685140571004,-0.40278719711285965,0.44276462844989456,Model  3
w4.marijuana.bin.30,raceMultiple Races or Other,0.2701811460905168,0.25292472362940305,1.068227503478065,0.2854179012534165,-0.22554220302285982,0.7659044952038934,Model  3
w4.marijuana.bin.30,pseudo.gpa,-0.1567335730218604,0.06922469663921246,-2.2641279865584614,0.023566244125052316,-0.2924114852754277,-0.021055660768293072,Model  3
w4.marijuana.bin.30,sespc_al,0.023578279676878096,0.04275667709405493,0.5514525748811411,0.5813234685433951,-0.06022326752607824,0.10737982687983444,Model  3
w4.marijuana.bin.30,nhood1_d,-0.015108575942561249,0.005352494242875964,-2.822716897392348,0.0047618599702358355,-0.02559927188605612,-0.004617879999066377,Model  3
w4.marijuana.bin.30,delta_w1_w4_GE,0.11161473005304358,0.03816779221054331,2.9243171687098943,0.003452128066544089,0.036807231950970284,0.1864222281551169,Model  3
w4.marijuana.bin.30,w1.marijuana,0.870691806000085,0.11398481982412777,7.638664581332093,2.1948626559833426e-14,0.6472856643605074,1.0940979476396626,Model  3
w4.prescription,(Intercept),-0.8320230046335637,0.2500429141220298,-3.327520827994778,8.762243883876943e-4,-1.3220981109021837,-0.34194789836494377,Model  1
w4.prescription,raceNon Hispanic Black/Af-Am,-1.6394574872794936,0.2104008808441242,-7.792065701921125,6.592243677908405e-15,-2.0518356360494803,-1.227079338509507,Model  1
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.5738361199480921,0.3188073170201064,-1.7999465172623428,0.07186908357356214,-1.1986869793153438,0.05101473941915968,Model  1
w4.prescription,raceHispanic,-0.502148214292243,0.24185688630552876,-2.076220454016339,0.037873566368665214,-0.9761790008640778,-0.028117427720408095,Model  1
w4.prescription,raceMultiple Races or Other,0.014658573724380359,0.192497528547253,0.07614941259249502,0.9393002286674496,-0.36262964934120634,0.391946796789967,Model  1
w4.prescription,pseudo.gpa,-0.09292429460338082,0.06341454670431337,-1.46534666622572,0.14282636058333956,-0.21721452223976817,0.03136593303300654,Model  1
w4.prescription,sespc_al,0.08462026389139105,0.049783648084836714,1.6997602053427057,0.08917603964399348,-0.012953893373905331,0.18219442115668744,Model  1
w4.prescription,nhood1_d,0.001012772306709725,0.005561334386305116,0.1821095867214341,0.8554967254202764,-0.009887242796432463,0.011912787409851914,Model  1
w4.prescription,w1.GE_male_std,0.06618417217361869,0.053931494886366095,1.2271896470340575,0.21975131971095888,-0.03951961543606493,0.1718879597833023,Model  1
w4.prescription,(Intercept),-0.8810188655471768,0.2521963677477378,-3.4933844345784775,4.769393665478907e-4,-1.3753146633645617,-0.386723067729792,Model  2
w4.prescription,raceNon Hispanic Black/Af-Am,-1.6040737117190713,0.20938509062094474,-7.66087836990728,1.8466568682130507e-14,-2.0144609482357785,-1.1936864752023642,Model  2
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.5273866178416059,0.3157351578634543,-1.670344922657249,0.09485113998577545,-1.1462161559070445,0.09144292022383282,Model  2
w4.prescription,raceHispanic,-0.4921457573966188,0.23927748443674915,-2.0567992786914857,0.039705537508139495,-0.9611210092039904,-0.02317050558924727,Model  2
w4.prescription,raceMultiple Races or Other,0.03348321813503944,0.19573103285383658,0.17106749832584417,0.8641706917010664,-0.3501425569153062,0.41710899318538514,Model  2
w4.prescription,pseudo.gpa,-0.08756364354335602,0.06314371972564418,-1.3867355918183946,0.1655224033781869,-0.21132306005551,0.03619577296879793,Model  2
w4.prescription,sespc_al,0.08285770269893954,0.04981144157048225,1.6634271180788345,0.09622696856552386,-0.014770928797226912,0.18048633419510599,Model  2
w4.prescription,nhood1_d,0.0012115486379469884,0.005546544483497933,0.21843305170482005,0.8270917156852841,-0.009659478788358274,0.01208257606425225,Model  2
w4.prescription,w4.GE_male_std,0.19660378121550257,0.04850225874079748,4.053497431247054,5.0457554229479925e-5,0.1015411009146965,0.29166646151630865,Model  2
w4.prescription,(Intercept),-0.8246995278349747,0.24927387498481215,-3.30840738077836,9.38282144609531e-4,-1.3132673450919463,-0.33613171057800306,Model  3
w4.prescription,raceNon Hispanic Black/Af-Am,-1.5994137827591057,0.20905313470930925,-7.650752450964721,1.9980666028668146e-14,-2.009150397644552,-1.1896771678736595,Model  3
w4.prescription,raceNon Hispanic Asian/Pacific Islander,-0.5673798204346238,0.3136464370177542,-1.8089790077943937,0.07045426469508723,-1.1821155408687323,0.04735589999948475,Model  3
w4.prescription,raceHispanic,-0.5101049177536476,0.24321169044993132,-2.0973700598436498,0.0359608293403541,-0.9867910716546171,-0.03341876385267811,Model  3
w4.prescription,raceMultiple Races or Other,0.03248014995219438,0.1936410173575171,0.167733832405077,0.8667926788404823,-0.3470492699982345,0.4120095699026233,Model  3
w4.prescription,pseudo.gpa,-0.10280761902236812,0.06299100337668208,-1.6321000382798363,0.10265841370962797,-0.22626771699070591,0.02065247894596965,Model  3
w4.prescription,sespc_al,0.08378249643980444,0.04975155789144816,1.6840175461963953,0.09217827781135043,-0.013728765202193446,0.18129375808180231,Model  3
w4.prescription,nhood1_d,0.0012715358237668825,0.005529025917143621,0.22997465427396244,0.8181114648515551,-0.009565155843423155,0.012108227490956918,Model  3
w4.prescription,delta_w1_w4_GE,0.06793269707241587,0.03702927640299685,1.8345672308875562,0.06656983775530607,-0.0046433510510368314,0.14050874519586856,Model  3
